state,name_y,category,latitude,longitude,class
California,Bistro Jeanty,'French restaurant',38.4010552,-122.3597918,0
South Carolina,East Side Soul Food,'Soul food restaurant',32.7939289,-79.9348612,0
Louisiana,The Jamaican Spot,'Jamaican restaurant',31.1277832,-93.2667877,0
California,"Happy Lamb Hot Pot, Cupertino 快乐小羊",'Hot pot restaurant',37.3225508,-122.0058813,0
California,Mandalay Restaurant,'Burmese restaurant',37.7851749,-122.4643211,0
Arizona,Manzanita Restaurant,'German restaurant',34.717174,-111.901106,0
Texas,Clear Lake Hunan Restaurant,'Hunan restaurant',29.5921954,-95.1402565,0
California,Urban Seoul Restaurant,'Asian fusion restaurant',33.688157,-117.832963,0
North Carolina,Paul's Place Famous Hotdogs,'Hot dog restaurant',34.3901854,-77.8932452,0
New Mexico,Pupuseria Y Restaurant Salvadoreño,'Salvadoran restaurant',35.065271,-106.6820152,0
California,Thanh Binh Restaurant (Phở),'Pho restaurant',33.8186701,-117.886874,0
Tennessee,Curry N More,'Indian restaurant',35.8543737,-83.57007,0
Florida,A1A Burrito Works,'Taco restaurant',29.8454113,-81.2676707,0
Texas,Musiro,'Korean restaurant',32.9856968,-96.9126169,0
Alabama,Yummy Bowl,'Mongolian barbecue restaurant',33.449407,-86.824344,0
Alabama,Seasons,'Soul food restaurant',34.8040633,-87.6576487,0
Texas,MOO BONG RI,'Korean restaurant',32.9873425,-96.9105283,0
Alabama,Korea House Restaurant,'Korean restaurant',32.5226,-84.96411739999999,0
California,Fasika Ethiopian Restaurant,'Ethiopian restaurant',36.8031447,-119.7901391,0
Florida,Naples Costa Verde Peruvian Restaurant,'Peruvian restaurant',26.1813108,-81.70721999999999,0
Florida,Islands in the pines,'Jamaican restaurant',26.0116815,-80.2506093,0
California,China Bee Restaurant,'Taiwanese restaurant',37.5674483,-122.3243067,0
Florida,A1A Burrito Works,'Taco restaurant',29.8454113,-81.2676707,1
Arizona,Alafia West African Cuisine Beninese Restaurant,'West African restaurant',32.2351793,-110.8923518,0
North Carolina,Black Ginger Sushi Bar and Asian fusion,'Asian fusion restaurant',36.0861424,-79.8869292,0
Florida,Hot Head Burritos,'Burrito restaurant',30.534643,-87.31090999999999,1
Florida,Mr. Fish,'Peruvian restaurant',26.2477426,-80.2018734,0
California,The Flame Broiler,'Health food restaurant',33.6855067,-117.1767413,0
California,Poke Bowl,'Hawaiian restaurant',37.7280283,-122.4768969,0
Florida,Hot Head Burritos,'Burrito restaurant',30.534643,-87.31090999999999,0
Florida,Golden Krust Caribbean Restaurant,'Caribbean restaurant',26.1366,-80.23093,0
Florida,La Lechonera,'Latin American restaurant',27.9978174,-82.4842039,1
Florida,Jamrock Caribbean American Cuisine,'Caribbean restaurant',30.4040633,-81.6849323,0
Florida,13 Gypsies,'Eclectic restaurant',30.315061,-81.6891814,0
Tennessee,Curry N More,'Indian restaurant',35.8543737,-83.57007,1
Alabama,Virginia's Health Foods,'Health food store',30.688654,-88.1164227,0
New Mexico,Wild Leaven Bakery,'Bakery',36.4102543,-105.5713903,0
Arkansas,Tyson Foods Inc,'Food manufacturer',34.7579832,-92.2236304,0
New Mexico,Bouche Bistro,'French restaurant',35.687941599999995,-105.9452538,0
Florida,Better Taste Jamaican Restaurant,'Jamaican restaurant',29.2407439,-81.0386161,0
South Carolina,DSC2 Amazon Logistics,'Delivery service',33.9396972,-81.089241,0
California,Circle Foods,'Food products supplier',32.5528673,-116.9611784,0
Arizona,El Sol Foods,'Food manufacturer',33.2789238,-111.7767787,0
Arizona,Bella Foods,'Food products supplier',33.454208,-112.172901,0
Florida,Edward Don & Company,'Restaurant supply store',25.9774086,-80.29969419999999,0
Tennessee,We Deliver Clarksville,'Delivery Restaurant',36.139814,-85.51559309999999,0
Florida,Wood's Fisheries,'Seafood market',29.8343659,-85.309974,0
California,W.I.C.,'Food service',40.4237228,-120.6493156,0
South Carolina,QuickFoxes.com,'Delivery Restaurant',32.825359899999995,-79.9521986,0
North Carolina,Frito-Lay Inc - Charlotte Warehouse,'Food products supplier',35.1158349,-80.9418573,0
Alabama,Dykes Foodservice Solutions,'Restaurant supply store',34.7403403,-86.6286001,0
California,Frito-Lay Inc,'Food manufacturing supply',34.030692,-117.9773037,0
New Mexico,Delicious Beef Jerky,'Food processing company',35.1581628,-106.6377464,0
Florida,Frito-Lay Inc,'Food products supplier',25.8893032,-80.3765335,0
Alabama,Hoover Seafood Market,'Seafood market',33.3529222,-86.86410099999999,0
North Carolina,Swadeshi Indian Cuisine,'Indian restaurant',35.5938865,-80.8720343,0
Texas,United Samaritan Services,'Food bank',34.1534109,-99.2847772,0
Arkansas,Beverly's Soul Food,'Soul food restaurant',33.9836017,-91.5598594,0
Georgia,JIREH #2 restaurante GUATEMALTECO,'Guatemalan restaurant',33.9090778,-84.2653282,0
Arizona,Alfonso Gourmet Olive Oils & Balsamics,'Food products supplier',32.2859006,-110.9423091,0
Texas,Jj’s restaurant,'Country food restaurant',32.1388568,-95.3218729,0
Arkansas,Partners For Progress,'Food bank',35.0050964,-92.8096008,0
Alabama,Huntsville Restaurant Equipment,'Restaurant supply store',34.717104,-86.610046,0
Florida,Destin Love Shack,'Brazilian restaurant',30.3929918,-86.5057643,0
Texas,Revolution Foods,'Food service',29.6227917,-95.5683222,0
Arizona,Pacific Tomato Growers,'Food',31.3929309,-110.9526093,0
North Carolina,"JESLN's Caribbean SweetPot, LLC",'Takeout Restaurant',35.2624702,-80.7699279,0
California,The Wattis Room,'Fine dining restaurant',37.7780034,-122.4209581,0
Florida,Islands in the pines,'Jamaican restaurant',26.0116815,-80.2506093,1
Texas,Dingdi Myanmar Restaurant,'Asian restaurant',33.0288028,-96.9946414,0
Georgia,Raku Tonkatsu Ramen,'Ramen restaurant',33.9701806,-84.1438022,1
North Carolina,Krispy Kreme,'Donut shop',36.1024837,-79.8244222,0
North Carolina,"Great Harvest Bread - Greenville, NC",'Bakery',35.5841265,-77.3795425,0
Texas,Campus Donuts And Kolaches,'Donut shop',31.480183,-100.4573635,0
Alabama,Dream Dinners,'Delivery Restaurant',30.6771898,-88.1488462,0
Louisiana,Happy Donuts on Ryan,'Donut shop',30.192589,-93.21902,0
Georgia,Pelicans SnoBalls Rome,'Dessert restaurant',34.2719704,-85.2327261,0
Arizona,Dream Dinners,'Delivery Restaurant',32.324011,-111.043168,0
Arizona,Ono Hawaiian BBQ,'Hawaiian restaurant',33.2957774,-111.7551832,0
Florida,Krispy Kreme,'Donut shop',28.0910688,-81.97452919999999,0
Louisiana,Cajun Cowboy Kitchen,'Cajun restaurant',30.5230464,-91.1444336,0
California,Eye on I,'Sfiha restaurant',34.640254899999995,-120.4593261,0
Arkansas,"BURRiTAS ""Crazy Good Burritos""",'Burrito restaurant',35.1106385,-92.4412048,0
Texas,Pupuseria y Variedades Ashley´s,'Salvadoran restaurant',29.6349538,-95.411576,0
Texas,Titos Tacos,'Taco restaurant',29.1423343,-98.901749,0
South Carolina,Maverick Biscuit,'Brunch restaurant',34.901682,-82.334667,0
South Carolina,Duggie Dogs Express,'Hot dog restaurant',33.9543092,-80.38046659999999,0
Florida,RUTA TAINA,'Puerto Rican restaurant',28.2456855,-81.2897766,0
Alabama,Patrick's Restaurant,'Takeout Restaurant',34.4213275,-86.26373079999999,0
Texas,Rossy's Cafe,'Traditional American restaurant',34.8217906,-102.3942909,0
Texas,Wok Xpress,'Asian restaurant',32.8327676,-97.1000199,0
Texas,Tacos El Knock Out,'Taco restaurant',25.9024972,-97.4879528,0
Arizona,Mesquite Fresh Street Mex,'Taco restaurant',33.3059273,-111.7890872,0
Oklahoma,KseroGrill Fast food & Catering,'Venezuelan restaurant',36.0763347,-95.8678445,0
South Carolina,Platia,'Greek restaurant',32.7871857,-79.9922386,0
Tennessee,Bavarian Bierhaus,'German restaurant',36.2037767,-86.6933892,0
Tennessee,Bavarian Bierhaus,'German restaurant',36.2037767,-86.6933892,1
Texas,Reata Restaurant,'Southwestern restaurant (US)',32.7547582,-97.3326224,0
Texas,BB's Tex-Orleans,'Cajun restaurant',29.7812905,-95.3880056,0
Oklahoma,Green Chile Kitchen,'Southwestern restaurant (US)',35.5071087,-97.740382,0
New Mexico,La Finca Bowls,'Gluten-free restaurant',35.0857783,-106.644023,0
Texas,BB's Tex-Orleans,'Cajun restaurant',29.7380696,-95.4922923,0
Georgia,Bulla Gastrobar,'Spanish restaurant',33.7834356,-84.38479799999999,0
Georgia,Villa Europa Restaurant and Lounge,'German restaurant',33.4282348,-82.0470242,1
Texas,Picnik,'Health food restaurant',30.318929,-97.7390271,0
California,Our Green Affair,'Health food restaurant',32.7974929,-117.2520386,0
California,Prime Poke,'Hawaiian restaurant',37.6592921,-121.8767862,0
Georgia,Cheddar's Scratch Kitchen,'Traditional American restaurant',30.8245632,-83.3170995,0
Florida,Leguminati,'Vegan restaurant',28.524403,-81.351233,0
Arizona,Fleming’s Prime Steakhouse & Wine Bar,'Fine dining restaurant',33.552090199999995,-112.2685528,0
North Carolina,The Boro Restaurant & Bar,'Fine dining restaurant',34.687332999999995,-77.118,0
Texas,BB's Tex-Orleans,'Cajun restaurant',29.7380696,-95.4922923,1
Arizona,Ghini's French Caffe,'French restaurant',32.2735747,-110.9444367,1
Texas,Jaipur Palace - Austin,'Indian restaurant',30.1555807,-97.792528,0
Texas,Gloria's Latin Cuisine,'Salvadoran restaurant',29.6094907,-98.5985974,0
Texas,BB's Tex-Orleans,'Cajun restaurant',29.7812905,-95.3880056,1
Florida,Hawkers Asian Street Food,'Asian restaurant',28.5606165,-81.364217,0
Georgia,Let's Taco Bout It,'Taco restaurant',33.886256,-84.2655821,0
Tennessee,Vibe Foods Superfood Bar,'Health food restaurant',35.1308457,-89.9571553,0
Arizona,Alexandria's Pearl,'Egyptian restaurant',32.2411605,-110.9723298,0
Texas,Taco Cabana,'Taco restaurant',29.8848342,-97.9226713,0
South Carolina,The Obstinate Daughter,'Eclectic restaurant',32.7613507,-79.83937279999999,0
Georgia,Villa Europa Restaurant and Lounge,'German restaurant',33.4282348,-82.0470242,0
Florida,Dandelion Community Cafe,'Vegan restaurant',28.5520251,-81.3657116,0
California,Kitchen Mouse,'Vegetarian restaurant',34.1104541,-118.1906885,0
Florida,Pisco Y Nazca Ceviche Gastrobar,'Peruvian restaurant',25.6892341,-80.38604219999999,0
Florida,Nostalgia Italian Greek Kouzina,'Greek restaurant',27.1831516,-80.2426298,0
Arkansas,Rendi's Mud Bugs Crawfish,'Cajun restaurant',34.4710383,-93.0652891,0
Louisiana,The Jambalaya Shoppe,'Cajun restaurant',30.5015556,-90.4840817,0
California,Tarim Global Cuisine,'Halal restaurant',37.3226074,-122.0222184,0
Georgia,Bulla Gastrobar,'Spanish restaurant',33.7834356,-84.38479799999999,1
North Carolina,Rethi,'Greek restaurant',34.9243485,-80.74486979999999,0
Arizona,Ghini's French Caffe,'French restaurant',32.2735747,-110.9444367,0
Texas,Jaipur Palace - Austin,'Indian restaurant',30.1555807,-97.792528,1
North Carolina,Cheddar's Scratch Kitchen,'Traditional American restaurant',35.309612,-80.7567328,0
Florida,Pisco Y Nazca Ceviche Gastrobar,'Peruvian restaurant',25.6892341,-80.38604219999999,1
California,El Caserio Restaurant,'Ecuadorian restaurant',34.0777656,-118.280595,1
California,Kitchen Mouse,'Vegetarian restaurant',34.1104541,-118.1906885,1
Florida,Hawkers Asian Street Food,'Asian restaurant',28.5606165,-81.364217,1
Texas,Taco Cabana,'Taco restaurant',33.2161708,-96.6377155,0
Tennessee,Cheddar's Scratch Kitchen,'Traditional American restaurant',36.5461008,-82.51845689999999,0
Florida,Bahama Breeze,'Caribbean restaurant',28.8018874,-81.3317762,0
Florida,La Crema Tapas & Chocolate,'Spanish restaurant',30.2792235,-86.0169425,0
California,El Caserio Restaurant,'Ecuadorian restaurant',34.0777656,-118.280595,0
North Carolina,Fleming’s Prime Steakhouse & Wine Bar,'Fine dining restaurant',35.8388163,-78.6772337,0
North Carolina,A Piece of Havana,'Cuban restaurant',35.116692,-80.96264699999999,0
New Mexico,O'Niell's,'Irish restaurant',35.0785033,-106.5958294,0
North Carolina,Zanyu Asian Noodles,'Asian restaurant',35.8947124,-78.6220385,0
Louisiana,Duman Artisan Kitchen Turkish & Greek Cuisine,'Turkish restaurant',30.3625125,-90.0619268,1
Texas,Hopfields,'French restaurant',30.2985231,-97.7409648,0
North Carolina,Kathmandu Kitchen,'Nepalese restaurant',35.7857683,-78.8116877,1
Texas,Azuca Nuevo Latino,'Latin American restaurant',29.4171217,-98.4885876,0
Georgia,Sushi Thai Restaurant,'Asian fusion restaurant',32.6194006,-83.6686587,0
Arizona,Ocean Blue Caribbean Restaurant and Bar,'Caribbean restaurant',33.3059411,-111.9471722,0
Georgia,True Food Kitchen,'Health food restaurant',34.07064,-84.27871999999999,1
Tennessee,Ruby Sunshine,'Brunch restaurant',35.0519033,-85.3099462,0
Texas,Tacos A Go Go,'Taco restaurant',29.742309,-95.778172,0
Texas,Plantology,'Vegan restaurant',29.6460997,-98.4506023,0
California,Falafel Boy,'Falafel restaurant',37.7753536,-122.4262278,0
Florida,Ceviches Peru Restaurante Peruano,'Peruvian restaurant',25.8462619,-80.2824577,1
Arkansas,The Hungry Greek,'Greek restaurant',34.476496,-93.0601785,0
Florida,ARGO Restaurant,'Georgian restaurant',25.9874181,-80.1257498,0
Arizona,Desi Fusion Indian Restaurant Peoria( Real Authentic Indian Food ),'Indian restaurant',33.6399765,-112.2524642,1
Texas,Modern Market Eatery,'Health food restaurant',30.2667475,-97.7430419,0
Oklahoma,La Brasa,'South American restaurant',35.49501,-97.534094,0
North Carolina,Flaming Amy's Burrito Barn *CB LOCATION*,'Burrito restaurant',34.0457762,-77.89824469999999,0
Florida,Simon Parrilla Bar and Grill Longwood,'Colombian restaurant',28.695261,-81.34568569999999,1
South Carolina,Bahama Breeze,'Caribbean restaurant',32.9469991,-80.0423515,0
Georgia,True Food Kitchen,'Health food restaurant',34.07064,-84.27871999999999,0
Florida,Vegan Gator Food Truck,'Vegan restaurant',29.6594099,-82.3269004,0
North Carolina,Mythos Grill,'Greek restaurant',36.0698358,-79.852558,0
North Carolina,Famous Toastery,'Brunch restaurant',35.4440068,-80.59592339999999,0
Florida,Khon's on Palafox,'Asian restaurant',30.4117619,-87.21492049999999,1
California,Mofongos,'Puerto Rican restaurant',34.1754541,-118.3812174,0
Louisiana,Duman Artisan Kitchen Turkish & Greek Cuisine,'Turkish restaurant',30.3625125,-90.0619268,0
Arizona,Chutneys Indian Express,'Modern Indian restaurant',33.4145067,-111.9250714,0
Georgia,Sushi Thai Restaurant,'Asian fusion restaurant',32.6194006,-83.6686587,1
California,"Everest Himalayan Cuisine, Encinitas, Downtown 101 Highway CA",'Indian restaurant',33.0425937,-117.2930534,1
Texas,Reata Restaurant,'Southwestern restaurant (US)',32.7547582,-97.3326224,1
California,Dhaba Indian Cuisine,'Indian restaurant',37.7533749,-121.4578833,0
California,Yanni's Greek & American Deli at Mackenzie Market,'Greek restaurant',34.4407492,-119.7313299,0
Tennessee,Ruby Sunshine,'Brunch restaurant',35.0519033,-85.3099462,1
Florida,HJ German Corner,'German restaurant',26.6090095,-81.8721965,1
Florida,86 Forks Bar + Table,'Asian fusion restaurant',30.4123698,-87.2155101,1
Oklahoma,Tamashii Ramen House,'Ramen restaurant',35.476337,-97.51872,0
California,Figaro Bistrot,'French restaurant',34.1038437,-118.2915802,0
Georgia,Angel's Fine Dining,'Fine dining restaurant',31.60592,-81.8848228,0
New Mexico,O'Niell's,'Irish restaurant',35.0785033,-106.5958294,1
New Mexico,ONI,'Ramen restaurant',35.0847619,-106.6541191,0
South Carolina,Maison,'French restaurant',32.7986743,-79.9464855,0
Texas,Cajun Tex Marshall,'Cajun restaurant',32.5480547,-94.3681616,0
Florida,Christopher's Kitchen,'Organic restaurant',26.8391667,-80.1097222,0
Florida,Johan's Joe Swedish Coffee House & Cafe,'Swedish restaurant',26.7101718,-80.053805,0
Florida,South Philly Cheesesteaks,'Cheesesteak restaurant',27.4438838,-82.505955,0
Alabama,The Lunch Box,'Lunch restaurant',34.557369800000004,-85.6131194,0
Texas,Cajun Tex Marshall,'Cajun restaurant',32.5480547,-94.3681616,1
Arkansas,The Hungry Greek,'Greek restaurant',34.476496,-93.0601785,1
South Carolina,Maison,'French restaurant',32.7986743,-79.9464855,1
California,HOM Korean Kitchen,'Korean restaurant',37.3226739,-122.024656,0
Florida,Pita Hut,'Israeli restaurant',25.946454,-80.148833,0
Florida,Petar's Restaurant,'Fine dining restaurant',26.3320722,-81.809399,0
Arizona,The Squealing Hog,'Southwestern restaurant (US)',34.6266149,-112.318223,1
California,Rasselbock Kitchen & Beer Garden LA,'German restaurant',34.0041628,-118.4310077,0
Georgia,Tropicana Latin Grill + Bar,'Cuban restaurant',34.0881785,-83.9890583,0
California,Beach House Tacos,'Taco restaurant',34.2758781,-119.2905097,0
Florida,Bella Cuba Restaurant,'Cuban restaurant',25.7911714,-80.1316872,0
Tennessee,Keriyaki Asian Cuisine,'Asian fusion restaurant',35.96673,-86.6755902,0
Arizona,YC’s Mongolian Grill,'Asian restaurant',33.5404335,-111.8851864,0
North Carolina,Kathmandu Kitchen,'Nepalese restaurant',35.7857683,-78.8116877,0
New Mexico,Taqueria Las Catrinas,'Taco restaurant',32.3871742,-106.7071633,0
Texas,Silo House Restaurant,'Fine dining restaurant',31.4834423,-100.4563369,0
Georgia,Cheddar's Scratch Kitchen,'Traditional American restaurant',30.8245632,-83.3170995,1
North Carolina,La Bodega by Cúrate,'Spanish restaurant',35.5938095,-82.55207329999999,0
California,Let’s Yolk About It,'Brunch restaurant',33.7615295,-118.1382188,0
New Mexico,Nexus Brewery & Restaurant,'Soul food restaurant',35.1337337,-106.605899,0
Texas,Chatpatti Chaat,'Indian restaurant',30.4760668,-97.7935061,0
Georgia,"Gyro City Grill, DACULA",'Greek restaurant',34.0710115,-83.91501559999999,0
North Carolina,Mike's Chicago Dog (and more!),'Hot dog restaurant',35.7061423,-79.8141954,0
California,Bamiyan Afghan Restaurant,'Afghani restaurant',38.6486192,-121.0643884,0
Tennessee,Wild Plum Tea Room,'Lunch restaurant',35.7517052,-83.4361267,0
Florida,Greek City Cafe,'Greek restaurant',28.4764576,-82.61396169999999,0
Florida,The Mossfire Grill,'Southwestern restaurant (US)',30.3129759,-81.680939,0
Florida,Chimiking Restaurant,'Latin American restaurant',28.3967421,-81.40503819999999,0
Florida,Zanzibar Greek & American Food,'Greek restaurant',26.4511965,-81.95181939999999,0
Florida,El Ceibeño Restaurant,'Honduran restaurant',25.8020131,-80.22325169999999,1
Florida,La Estancia Argentina,'Argentinian restaurant',25.94137,-80.14910119999999,0
Louisiana,Clark's Crawdad Hole,'Cajun restaurant',32.156688599999995,-91.7152557,0
Texas,Chi'Lantro,'Korean barbecue restaurant',30.4455466,-97.7439824,0
